CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
130934,MRS.,Mallory,Hall,3/14/1979,S,F,Mallory949@hotmail.com,31517,5,Partial College,Clerical,Y
130935,MRS.,Ivy,Wood,5/24/1979,S,F,Ivy295@outlook.com,31671,5,Partial College,Clerical,Y
130936,MS.,Alexandra,Watson,12/17/1978,S,F,Alexandra103@gmail.com,31224,0,Partial College,Clerical,N
130937,MS.,Madison,Walker,1/7/1979,S,F,Madison880@yahoo.com,31701,0,Partial College,Clerical,Y
130938,MS.,Elizabeth,Mitchell,1/8/1979,S,F,Elizabeth833@yahoo.com,31767,0,Partial College,Clerical,N
130939,MR.,Lucas,Garcia,4/3/1978,S,M,Lucas888@hotmail.com,21396,0,High School,Manual,N
130940,MS.,Daisy,Hernandez,1/19/1978,S,F,Daisy788@hotmail.com,21763,0,High School,Manual,N
130941,MR.,Michael,Jones,1/5/1977,M,M,Michael276@outlook.com,11408,0,Partial High School,Manual,Y
130942,MS.,Faith,Garcia,9/18/1976,S,F,Faith152@outlook.com,21425,0,High School,Manual,N
130943,MR.,Liam,Perez,8/22/1976,S,M,Liam164@hotmail.com,21229,0,High School,Manual,Y
130944,MS.,Julia,Johnson,1/15/1978,S,F,Julia380@gmail.com,21739,0,High School,Manual,N
130945,MR.,Blake,Edwards,1/16/1978,S,M,Blake987@gmail.com,31666,0,Partial College,Clerical,N
130946,MS.,Kennedy,Gray,8/25/1977,S,F,Kennedy135@hotmail.com,31547,0,Partial College,Clerical,N
130947,MS.,Josephine,Green,1/23/1978,S,F,Josephine700@gmail.com,31015,0,Partial College,Clerical,Y
130948,MR.,Zachary,Williams,12/30/1976,S,M,Zachary548@outlook.com,31426,0,Partial College,Clerical,N
130949,MS.,Alexandra,Adams,4/24/1976,S,F,Alexandra572@hotmail.com,11449,0,Partial High School,Manual,Y
130950,MR.,Dylan,Hernandez,6/25/1976,S,M,Dylan2@gmail.com,21881,0,Partial High School,Manual,Y
130951,MR.,Mason,Perez,2/8/1976,S,M,Mason942@hotmail.com,21543,0,Partial High School,Manual,N
130953,MR.,Miles,Zimmerman,11/22/1975,S,M,Miles231@yahoo.com,21969,0,Partial High School,Manual,Y
130954,MR.,Colton,Rogers,3/13/1976,S,M,Colton131@outlook.com,21341,0,Partial High School,Manual,N
130955,MS.,Kennedy,Mitchell,9/10/1976,S,F,Kennedy24@outlook.com,31388,0,Partial College,Clerical,N
130956,MS.,Jessica,Smith,2/1/1977,S,F,Jessica591@yahoo.com,31212,0,Partial College,Clerical,N
130957,MR.,Tyler,Gonzalez,8/17/1976,S,M,Tyler430@hotmail.com,31431,0,Partial College,Clerical,N
130958,MR.,Noah,Rogers,4/13/1977,S,M,Noah112@yahoo.com,31277,0,Partial College,Clerical,N
130959,MR.,Jaxon,Cooper,2/27/1964,M,M,Jaxon878@gmail.com,21126,1,Graduate Degree,Clerical,Y
130960,MR.,Aiden,Torres,9/8/1963,S,M,Aiden833@hotmail.com,21370,1,Graduate Degree,Clerical,Y
130961,MR.,Jacob,Adams,9/16/1962,M,M,Jacob494@outlook.com,11572,1,Bachelors,Manual,Y
130962,MRS.,Ivy,Jackson,1/2/1963,M,F,Ivy355@hotmail.com,21781,1,Graduate Degree,Clerical,Y
130963,,Isabella,Perez,3/14/1963,M,NA,Isabella377@hotmail.com,21199,1,Graduate Degree,Clerical,Y
130964,,Aubrey,Mitchell,6/6/1937,S,NA,Aubrey578@hotmail.com,11946,1,Graduate Degree,Clerical,Y
130965,MRS.,Mallory,Turner,10/13/1936,M,F,Mallory813@gmail.com,31324,1,Graduate Degree,Clerical,Y
130967,MR.,Cole,Zimmerman,10/10/1958,M,M,Cole771@gmail.com,11262,1,Partial College,Manual,Y
130968,MR.,Andrew,Davis,1/13/1959,M,M,Andrew687@outlook.com,11624,1,Partial College,Manual,Y
130969,MRS.,Charlotte,Lewis,5/21/1958,M,F,Charlotte234@hotmail.com,11092,2,Partial College,Manual,Y
130970,MR.,Logan,Reed,12/18/1955,S,M,Logan945@gmail.com,11172,2,Partial College,Manual,Y
130971,MR.,Blake,Perez,10/30/1938,S,M,Blake877@hotmail.com,11455,2,Bachelors,Clerical,Y
130972,MR.,Alexander,Wright,11/6/1938,M,M,Alexander714@outlook.com,21339,1,Bachelors,Clerical,Y
130973,MRS.,Alice,Martinez,11/2/1939,M,F,Alice628@hotmail.com,31783,1,Graduate Degree,Clerical,Y
130974,MR.,Andrew,Hall,4/3/1941,M,M,Andrew711@outlook.com,11516,2,Bachelors,Clerical,Y
130975,MR.,James,Reed,9/23/1941,M,M,James780@gmail.com,21401,1,Bachelors,Clerical,Y
130976,MRS.,Hailey,Reed,3/7/1943,M,F,Hailey226@hotmail.com,11053,2,Partial College,Manual,Y
130977,MR.,Zachary,Wright,4/19/1943,M,M,Zachary807@outlook.com,21365,1,Bachelors,Clerical,Y
130978,MR.,Isaac,Williams,6/17/1943,M,M,Isaac886@yahoo.com,21353,1,Partial College,Manual,Y
130979,MRS.,Alice,Sanchez,3/23/1943,M,F,Alice421@gmail.com,21552,1,Partial College,Manual,Y
130980,MR.,Alexander,Hall,3/15/1943,S,M,Alexander486@gmail.com,31242,1,Bachelors,Clerical,Y
130981,MR.,Miles,Stevens,1/11/1944,M,M,Miles56@hotmail.com,11030,3,Partial College,Manual,Y
130982,MR.,Blake,Lopez,7/27/1943,S,M,Blake325@gmail.com,41405,1,Graduate Degree,Clerical,Y
130983,MS.,Olivia,Johnson,7/31/1982,S,F,Olivia247@outlook.com,11960,0,Partial College,Manual,N
130984,MS.,Emilia,Brown,12/8/1981,M,F,Emilia161@outlook.com,11009,0,Partial College,Manual,N
130985,MS.,Natalia,Adams,8/3/1981,M,F,Natalia473@outlook.com,21716,0,Bachelors,Clerical,Y
130986,MS.,Jocelyn,Gonzalez,11/3/1978,M,F,Jocelyn244@yahoo.com,11332,0,High School,Manual,Y
130987,MR.,Connor,Miller,5/4/1979,S,M,Connor458@outlook.com,11227,0,High School,Manual,N
130988,MS.,Daisy,Green,9/24/1978,M,F,Daisy631@yahoo.com,11458,0,High School,Manual,N
130989,MRS.,Grace,Miller,8/8/1977,M,F,Grace794@yahoo.com,11678,1,High School,Manual,Y
130990,MRS.,Amelia,Edwards,5/25/1978,M,F,Amelia861@hotmail.com,11163,1,High School,Manual,Y
130991,MR.,Joseph,Gray,7/20/1978,M,M,Joseph476@hotmail.com,11358,1,High School,Manual,Y
130992,MR.,Brody,Walker,2/17/1981,M,M,Brody913@outlook.com,21520,0,Bachelors,Clerical,Y
130993,MR.,Landon,Roberts,9/5/1980,S,M,Landon589@hotmail.com,21907,0,Bachelors,Clerical,N
130994,MS.,Alexa,West,4/27/1981,M,F,Alexa409@outlook.com,21831,0,Bachelors,Clerical,N
130995,MR.,Lucas,Wright,8/21/1980,S,M,Lucas482@hotmail.com,21060,0,Bachelors,Clerical,Y
130996,MR.,Tristan,Stevens,8/18/1980,S,M,Tristan419@hotmail.com,21839,0,Bachelors,Clerical,Y
130997,MS.,Alexandra,Hughes,1/17/1981,M,F,Alexandra168@gmail.com,21239,0,Bachelors,Clerical,Y
130998,MR.,Blake,King,7/12/1979,M,M,Blake770@yahoo.com,21574,0,Bachelors,Clerical,N
130999,MS.,Natalia,Green,11/11/1979,M,F,Natalia759@yahoo.com,21187,0,Bachelors,Clerical,Y
131000,MR.,Nathan,Watson,9/14/1979,M,M,Nathan778@outlook.com,21568,0,Bachelors,Clerical,Y
131001,MR.,Liam,Gray,8/22/1979,S,M,Liam48@gmail.com,21516,0,Bachelors,Clerical,N
131002,MS.,Olivia,Lewis,3/14/1979,S,F,Olivia786@outlook.com,21885,0,Partial College,Manual,N
131003,MR.,Cole,Hughes,6/23/1963,M,M,Cole230@outlook.com,21224,1,Partial College,Manual,Y
131004,MRS.,Elizabeth,Wright,5/9/1963,M,F,Elizabeth194@gmail.com,31461,4,Graduate Degree,Clerical,Y
131005,MRS.,Audrey,Hall,8/24/1961,M,F,Audrey988@gmail.com,11777,1,High School,Manual,Y
131006,MRS.,Ivy,Lopez,1/2/1962,S,F,Ivy447@outlook.com,21767,1,Partial College,Manual,N
131007,MR.,Nicholas,Gray,11/16/1961,M,M,Nicholas444@gmail.com,21049,1,Partial College,Manual,Y
131008,MRS.,Hannah,Cooper,12/9/1961,S,F,Hannah30@hotmail.com,21124,1,Partial College,Manual,N
131009,MR.,Michael,Hughes,5/24/1962,S,M,Michael243@outlook.com,21519,1,Partial College,Manual,N
131010,MR.,Liam,Miller,6/6/1962,M,M,Liam297@outlook.com,21937,1,Partial College,Manual,Y
131011,MRS.,Addison,Turner,6/9/1962,S,F,Addison453@hotmail.com,21676,1,Partial College,Manual,N
131012,MRS.,Natalia,Green,12/23/1960,M,F,Natalia533@yahoo.com,21036,2,Partial College,Manual,Y
131013,MR.,Nicholas,Nelson,11/13/1959,M,M,Nicholas842@outlook.com,21802,2,Partial College,Manual,Y
131014,MRS.,Jocelyn,Reed,9/19/1959,M,F,Jocelyn491@hotmail.com,21454,2,Partial College,Manual,Y
131015,MRS.,Lucy,Zimmerman,8/14/1959,M,F,Lucy24@hotmail.com,31912,1,Graduate Degree,Clerical,Y
131016,MRS.,Ivy,Lee,3/20/1962,M,F,Ivy456@outlook.com,31068,3,Graduate Degree,Clerical,Y
131017,MRS.,Erin,Watson,11/6/1961,M,F,Erin623@hotmail.com,31587,3,Graduate Degree,Clerical,Y
131018,MRS.,Emilia,Sanchez,2/26/1962,M,F,Emilia814@outlook.com,31272,3,Graduate Degree,Clerical,Y
131019,MRS.,Emma,Zimmerman,11/30/1961,S,F,Emma450@gmail.com,41437,3,Graduate Degree,Clerical,Y
131020,MR.,Jonathan,Clark,7/26/1960,M,M,Jonathan274@outlook.com,31596,3,Bachelors,Clerical,Y
131021,MR.,James,Wright,11/27/1960,M,M,James880@gmail.com,31153,0,Bachelors,Clerical,Y
131022,MRS.,Josephine,Perez,1/16/1960,M,F,Josephine145@yahoo.com,31425,1,Bachelors,Clerical,Y
131023,MRS.,Jessica,Williams,7/1/1971,M,F,Jessica82@gmail.com,11115,1,High School,Manual,Y
131024,MRS.,Annabelle,Garcia,7/24/1971,S,F,Annabelle68@gmail.com,11756,1,High School,Manual,N
131025,MR.,Evan,Torres,2/16/1972,S,M,Evan121@gmail.com,11537,1,High School,Manual,N
131026,MR.,Liam,Foster,8/16/1971,S,M,Liam132@hotmail.com,21221,0,Partial College,Manual,Y
131027,MR.,James,Martinez,11/12/1971,S,M,James938@hotmail.com,21549,0,Partial College,Manual,N
131028,MR.,Blake,Foster,3/29/1972,S,M,Blake710@outlook.com,21697,0,Partial College,Manual,Y
131029,MRS.,Aubrey,Lopez,1/6/1971,S,F,Aubrey590@gmail.com,11710,2,High School,Manual,Y
131030,MS.,Kayla,Garcia,6/4/1972,S,F,Kayla819@outlook.com,31768,0,Bachelors,Clerical,N
131031,MS.,Hannah,Williams,7/21/1971,S,F,Hannah89@gmail.com,31727,0,Bachelors,Clerical,N
131032,MR.,Ethan,Young,3/2/1971,S,M,Ethan728@outlook.com,21167,0,Partial College,Manual,Y
131033,MR.,Dylan,Smith,3/27/1971,S,M,Dylan980@outlook.com,31689,0,Bachelors,Clerical,N
131034,MS.,Ivy,Rodriguez,5/9/1971,S,F,Ivy998@outlook.com,31692,0,Bachelors,Clerical,N
131035,MR.,Lucas,Davis,2/17/1971,M,M,Lucas36@gmail.com,31317,1,Bachelors,Clerical,Y
131036,MR.,Parker,Torres,1/11/1971,M,M,Parker310@gmail.com,31953,1,Bachelors,Clerical,Y
131037,MR.,Jaxon,Walker,6/5/1971,M,M,Jaxon421@yahoo.com,41510,0,Graduate Degree,Clerical,Y
131038,MR.,Jaxon,Roberts,4/18/1971,M,M,Jaxon598@outlook.com,41548,0,Graduate Degree,Clerical,Y
131039,MS.,Mallory,Jackson,8/9/1970,S,F,Mallory200@yahoo.com,51531,0,Graduate Degree,Skilled Manual,N
131040,MR.,Parker,Williams,10/16/1970,S,M,Parker541@yahoo.com,51612,0,Graduate Degree,Skilled Manual,N
131041,MR.,Ryan,Walker,6/6/1954,M,M,Ryan84@hotmail.com,21389,2,Partial College,Manual,Y
131042,MR.,Christopher,Taylor,12/31/1953,M,M,Christopher163@outlook.com,21836,2,Partial College,Manual,Y
131043,MR.,Connor,Jackson,1/6/1953,M,M,Connor500@gmail.com,11875,4,High School,Manual,N
131044,MR.,Jaxon,Jackson,1/14/1953,M,M,Jaxon442@hotmail.com,21733,2,Partial College,Manual,Y
131045,MRS.,Elena,Perez,3/27/1955,S,F,Elena364@gmail.com,11428,2,High School,Manual,Y
131046,MR.,Colton,Lopez,3/18/1955,M,M,Colton33@hotmail.com,11588,2,High School,Manual,N
131047,,Alexa,Young,8/26/1969,S,NA,Alexa653@yahoo.com,21311,1,Partial College,Manual,N
131048,MRS.,Alice,Nelson,1/1/1970,M,F,Alice74@outlook.com,21327,1,Partial College,Manual,Y
131049,MR.,Owen,Hall,12/27/1969,S,M,Owen756@outlook.com,21137,1,Partial College,Manual,N
131050,MR.,Daniel,Hernandez,8/24/1969,M,M,Daniel193@hotmail.com,31932,1,Bachelors,Clerical,Y
131051,MRS.,Madison,Hughes,12/6/1969,M,F,Madison234@gmail.com,31475,1,Bachelors,Clerical,Y
131052,MRS.,Isabella,Johnson,8/21/1969,S,F,Isabella885@outlook.com,31641,1,Bachelors,Clerical,N
131053,MR.,Connor,West,1/21/1970,M,M,Connor987@yahoo.com,31172,1,Bachelors,Clerical,Y
131054,MR.,Ryan,Young,6/19/1970,M,M,Ryan170@outlook.com,41198,0,Graduate Degree,Clerical,Y
131055,MS.,Caroline,Nelson,11/26/1969,M,F,Caroline580@yahoo.com,41543,0,Graduate Degree,Clerical,Y
131056,MR.,Ryan,Hall,5/28/1970,M,M,Ryan182@hotmail.com,41130,0,Graduate Degree,Clerical,Y
131057,MRS.,Kennedy,Wright,8/18/1926,M,F,Kennedy966@outlook.com,81986,5,Bachelors,Skilled Manual,Y
131058,MRS.,Daisy,Miller,8/24/1968,S,F,Daisy869@gmail.com,11259,3,High School,Manual,Y
131059,MRS.,Madison,Miller,8/30/1968,M,F,Madison59@outlook.com,21685,1,Partial College,Manual,Y
131060,MRS.,Josephine,Perez,3/29/1969,S,F,Josephine660@outlook.com,31280,1,Bachelors,Clerical,N
131061,MRS.,Julia,Williams,11/3/1968,M,F,Julia451@outlook.com,31025,1,Bachelors,Clerical,Y
131062,MRS.,Aubrey,Watson,3/2/1969,S,F,Aubrey864@yahoo.com,31761,1,Bachelors,Clerical,N
131063,MR.,Tristan,Foster,9/20/1967,M,M,Tristan396@hotmail.com,11087,5,Partial High School,Manual,N
131064,MRS.,Audrey,Cooper,4/21/1968,S,F,Audrey256@hotmail.com,21082,1,High School,Manual,N
131065,MR.,Landon,Smith,3/16/1969,M,M,Landon857@outlook.com,41993,0,Bachelors,Clerical,Y
131066,MRS.,Lucy,Watson,11/26/1967,M,F,Lucy38@gmail.com,31672,1,Bachelors,Skilled Manual,Y
131067,MR.,William,Brown,10/16/1966,S,M,William151@hotmail.com,11699,5,Partial High School,Manual,Y
131068,MR.,Matthew,Nelson,7/14/1966,S,M,Matthew861@hotmail.com,11123,4,Partial High School,Manual,Y
131069,MR.,Nathan,Hughes,6/23/1967,M,M,Nathan352@hotmail.com,11779,4,Partial High School,Manual,N
131070,MRS.,Natalia,King,7/20/1966,M,F,Natalia976@yahoo.com,21548,2,High School,Manual,N
131071,MRS.,Zoey,Walker,8/14/1966,S,F,Zoey909@gmail.com,21994,2,High School,Manual,Y
131072,MR.,Anthony,Lee,8/26/1966,S,M,Anthony740@gmail.com,21080,2,High School,Manual,Y
131073,MRS.,Isabella,Nelson,6/12/1967,S,F,Isabella207@outlook.com,21262,2,High School,Manual,Y
131074,MRS.,Zoey,Wood,8/20/1966,M,F,Zoey484@outlook.com,31357,1,Bachelors,Skilled Manual,Y
131075,MR.,Lucas,Harris,11/24/1966,M,M,Lucas638@hotmail.com,31707,1,Bachelors,Skilled Manual,Y
131076,MR.,Brody,Parker,5/20/1966,S,M,Brody271@hotmail.com,11936,3,Partial High School,Manual,Y
131077,MRS.,Hailey,Gonzalez,9/14/1965,S,F,Hailey504@yahoo.com,11848,3,Partial High School,Manual,Y
131078,MRS.,Erin,Green,8/1/1965,S,F,Erin178@hotmail.com,11835,3,Partial High School,Manual,Y
131079,MR.,Benjamin,Lopez,10/15/1965,S,M,Benjamin182@hotmail.com,21137,3,High School,Manual,Y
131080,MRS.,Charlotte,Baker,3/3/1966,M,F,Charlotte349@yahoo.com,31311,1,Bachelors,Skilled Manual,Y
131081,MR.,Hunter,Williams,9/21/1965,S,M,Hunter507@hotmail.com,31867,2,Bachelors,Skilled Manual,Y
131082,MR.,Isaac,Clark,2/25/1966,S,M,Isaac429@yahoo.com,31628,2,Partial College,Manual,Y
131083,MRS.,Madison,Torres,8/3/1965,S,F,Madison772@hotmail.com,21129,3,High School,Manual,Y
131084,MR.,Brandon,Walker,11/19/1934,M,M,Brandon249@yahoo.com,11785,4,High School,Manual,N
131085,MRS.,Kate,Lopez,5/25/1935,M,F,Kate677@hotmail.com,21072,2,Partial College,Manual,Y
131086,MRS.,Emilia,Harris,9/14/1934,M,F,Emilia679@hotmail.com,21028,2,Partial College,Manual,Y
131087,MS.,Alexa,Taylor,3/17/1968,S,F,Alexa45@yahoo.com,41899,0,Bachelors,Professional,N
131088,MR.,Joseph,Torres,7/17/1967,S,M,Joseph769@hotmail.com,31708,2,Partial College,Clerical,Y
131089,MRS.,Brianna,Johnson,12/21/1966,S,F,Brianna315@hotmail.com,31045,2,Partial College,Clerical,Y
131090,MR.,Michael,Jackson,11/28/1966,S,M,Michael883@hotmail.com,31165,2,Partial College,Clerical,Y
131091,MRS.,Mallory,West,9/27/1966,S,F,Mallory853@yahoo.com,31172,2,Partial College,Clerical,Y
131092,MRS.,Grace,Turner,8/11/1965,M,F,Grace36@hotmail.com,41376,1,Bachelors,Skilled Manual,Y
131093,MRS.,Olivia,Murphy,5/16/1966,M,F,Olivia766@yahoo.com,41428,1,Bachelors,Skilled Manual,Y
131094,MRS.,Lily,Taylor,4/11/1965,S,F,Lily75@gmail.com,31266,2,Partial College,Clerical,Y
131095,MR.,Samuel,Smith,6/25/1965,S,M,Samuel343@yahoo.com,31529,2,Partial College,Clerical,Y
131096,MR.,Elijah,Mitchell,4/5/1965,S,M,Elijah663@gmail.com,31896,3,Partial College,Clerical,Y
131097,MR.,Ryan,Reed,12/16/1978,M,M,Ryan662@yahoo.com,21238,0,High School,Manual,N
131098,MR.,Hunter,Lewis,8/5/1980,M,M,Hunter778@gmail.com,21939,4,High School,Manual,N
131099,MRS.,Ava,Gonzalez,12/4/1980,S,F,Ava5@yahoo.com,21168,4,High School,Manual,Y
131100,MRS.,Julia,Williams,11/9/1980,S,F,Julia692@gmail.com,31188,3,Partial College,Clerical,Y
131101,MRS.,Gabriella,Parker,7/20/1980,S,F,Gabriella594@yahoo.com,31241,3,Partial College,Clerical,Y
131102,MR.,Cole,Harris,8/4/1964,M,M,Cole647@outlook.com,41893,1,Bachelors,Skilled Manual,Y
131103,MR.,Jaxon,White,1/29/1965,M,M,Jaxon835@gmail.com,41369,1,Bachelors,Skilled Manual,Y
131104,MRS.,Emilia,Clark,1/14/1965,M,F,Emilia94@gmail.com,41493,1,Bachelors,Skilled Manual,Y
131105,MR.,Elijah,Lee,10/1/1964,M,M,Elijah867@hotmail.com,41742,1,Bachelors,Skilled Manual,Y
131106,MRS.,Hailey,Edwards,7/6/1963,M,F,Hailey482@hotmail.com,41899,1,Bachelors,Skilled Manual,Y
131107,MRS.,Faith,Johnson,5/4/1964,M,F,Faith501@yahoo.com,41863,1,Bachelors,Skilled Manual,Y
131108,MRS.,Natalia,Hughes,5/7/1964,M,F,Natalia7@outlook.com,41157,1,Bachelors,Skilled Manual,Y
131109,MRS.,Mia,Lopez,9/1/1979,S,F,Mia541@hotmail.com,31097,4,Partial College,Clerical,Y
131110,MR.,Alexander,Wright,2/6/1980,M,M,Alexander33@yahoo.com,31776,4,Partial College,Clerical,N
131111,MR.,Anthony,Rogers,7/12/1980,S,M,Anthony775@gmail.com,31304,4,Partial College,Clerical,Y
131112,MR.,Andrew,Wood,8/4/1978,M,M,Andrew671@yahoo.com,31887,5,Partial College,Clerical,N
131113,MS.,Mallory,Wright,1/7/1979,S,F,Mallory100@gmail.com,31257,0,Partial College,Clerical,Y
131114,MS.,Bella,Foster,5/20/1979,M,F,Bella150@yahoo.com,31222,0,Partial College,Clerical,N
131115,MR.,Jackson,Harris,11/23/1978,S,M,Jackson685@yahoo.com,31873,0,Partial College,Clerical,Y
131116,MR.,Noah,Edwards,7/17/1978,M,M,Noah645@hotmail.com,21444,0,High School,Manual,N
131118,MS.,Bella,Jackson,8/9/1976,S,F,Bella686@yahoo.com,21434,0,High School,Manual,N
131119,MR.,Aiden,Cooper,6/25/1977,S,M,Aiden307@outlook.com,21204,0,High School,Manual,N
131120,MR.,Lucas,Roberts,1/18/1978,M,M,Lucas968@hotmail.com,31137,0,Partial College,Clerical,N
131121,MR.,Isaac,Martinez,6/11/1976,S,M,Isaac362@outlook.com,21410,0,Partial High School,Manual,N
131122,MS.,Addison,Hall,9/15/1975,M,F,Addison519@hotmail.com,11832,0,Partial High School,Manual,Y
131123,MR.,Tristan,Sanchez,3/5/1976,S,M,Tristan203@outlook.com,21461,0,Partial High School,Manual,Y
131124,MS.,Faith,Johnson,11/27/1975,S,F,Faith358@gmail.com,21078,0,Partial High School,Manual,N
131125,MR.,Samuel,Baker,7/20/1977,S,M,Samuel265@hotmail.com,31688,0,Partial College,Clerical,Y
131126,MS.,Alexandra,Harris,6/9/1977,S,F,Alexandra810@yahoo.com,31354,0,Partial College,Clerical,N
131127,MS.,Madison,Cooper,1/23/1977,S,F,Madison949@yahoo.com,31067,0,Partial College,Clerical,Y
131128,MR.,Liam,Wood,1/1/1977,S,M,Liam398@hotmail.com,31012,0,Partial College,Clerical,N
131129,MR.,Blake,Lopez,8/9/1976,S,M,Blake979@outlook.com,31982,0,Partial College,Clerical,Y
131130,MRS.,Annabelle,Baker,6/18/1977,M,F,Annabelle711@outlook.com,41159,1,Bachelors,Skilled Manual,Y
131131,MR.,Jacob,White,11/7/1974,S,M,Jacob205@yahoo.com,21211,0,Partial High School,Manual,N
131133,MS.,Daisy,Adams,3/3/1976,S,F,Daisy212@yahoo.com,31457,0,Partial College,Clerical,N
131134,MR.,Noah,Turner,9/10/1981,S,M,Noah319@hotmail.com,21576,0,Partial High School,Manual,N
131135,MR.,Tyler,Wright,6/11/1982,M,M,Tyler781@gmail.com,21959,0,Partial High School,Manual,N
131136,MS.,Natalia,Clark,8/30/1981,M,F,Natalia87@hotmail.com,21480,0,Partial High School,Manual,N
131137,MR.,Blake,Stevens,6/17/1982,S,M,Blake470@yahoo.com,21663,0,Partial High School,Manual,N
131138,MRS.,Daisy,Adams,10/8/1963,M,F,Daisy569@yahoo.com,71623,1,Partial College,Skilled Manual,Y
131139,MR.,Lucas,Wright,11/6/1963,M,M,Lucas44@hotmail.com,71423,1,Partial College,Skilled Manual,Y
131140,MR.,Dylan,Gonzalez,3/14/1963,M,M,Dylan313@yahoo.com,41017,4,High School,Skilled Manual,Y
131141,MR.,Grayson,Jones,9/29/1962,S,M,Grayson761@yahoo.com,41841,4,High School,Skilled Manual,Y
131142,MR.,Benjamin,Lewis,11/29/1962,M,M,Benjamin312@outlook.com,41889,4,High School,Skilled Manual,Y
131143,MRS.,Alexa,Reed,10/10/1962,M,F,Alexa799@gmail.com,61048,1,Partial College,Skilled Manual,Y
131144,MR.,Aiden,Johnson,7/30/1962,M,M,Aiden907@outlook.com,61605,1,Partial College,Skilled Manual,Y
131145,MS.,Josephine,Mitchell,11/22/1961,M,F,Josephine578@hotmail.com,41948,0,Bachelors,Professional,N
131146,MR.,Ethan,Jones,3/4/1962,M,M,Ethan864@outlook.com,61042,1,Partial College,Skilled Manual,Y
131147,MR.,David,Smith,11/29/1961,M,M,David277@outlook.com,61391,1,Partial College,Skilled Manual,Y
131148,MS.,Abigail,Taylor,9/16/1968,S,F,Abigail563@hotmail.com,51078,0,Partial College,Skilled Manual,Y
131149,MR.,Michael,Parker,5/20/1969,S,M,Michael795@outlook.com,51283,0,Partial College,Skilled Manual,N
131150,MS.,Caroline,Green,2/8/1969,S,F,Caroline410@outlook.com,61006,0,Graduate Degree,Professional,N
131151,MR.,Landon,Baker,6/12/1969,S,M,Landon245@hotmail.com,61722,0,Graduate Degree,Professional,Y
131152,MS.,Kennedy,Reed,1/17/1969,S,F,Kennedy810@gmail.com,61611,0,Graduate Degree,Professional,N
131153,MR.,Grayson,Johnson,7/30/1968,M,M,Grayson134@hotmail.com,61950,0,Graduate Degree,Professional,N
131154,MR.,Brody,Taylor,8/31/1929,M,M,Brody231@outlook.com,51078,1,Graduate Degree,Professional,N
131155,MR.,James,Davis,10/21/1961,M,M,James49@outlook.com,61437,1,Partial College,Skilled Manual,Y
131156,MRS.,Ariana,Perez,7/8/1961,M,F,Ariana45@gmail.com,61270,1,Partial College,Skilled Manual,Y
131157,MR.,Jackson,Gray,11/9/1960,M,M,Jackson890@outlook.com,61477,5,Bachelors,Professional,Y
131158,MR.,Christopher,Wright,2/17/1961,S,M,Christopher718@outlook.com,61876,4,Bachelors,Professional,Y
131159,MRS.,Charlotte,Taylor,11/30/1960,M,F,Charlotte951@gmail.com,71394,5,Graduate Degree,Professional,Y
131160,MRS.,Caroline,Rogers,5/11/1961,M,F,Caroline891@hotmail.com,81773,3,Graduate Degree,Professional,Y
131161,MRS.,Ivy,Miller,8/12/1959,M,F,Ivy350@hotmail.com,61725,1,Bachelors,Professional,Y
131162,MRS.,Charlotte,Williams,7/4/1960,S,F,Charlotte212@hotmail.com,61292,1,Bachelors,Professional,Y
131163,MR.,Owen,Clark,1/20/1960,M,M,Owen277@hotmail.com,71789,5,Graduate Degree,Professional,Y
131164,MR.,Samuel,Stevens,9/23/1959,M,M,Samuel376@hotmail.com,71987,5,Graduate Degree,Professional,Y
131165,MRS.,Alice,Torres,2/10/1971,S,F,Alice406@yahoo.com,81242,4,Graduate Degree,Management,Y
131166,MRS.,Aubrey,King,7/31/1970,S,F,Aubrey525@outlook.com,91608,1,Graduate Degree,Management,Y
131167,MRS.,Chloe,Baker,5/31/1971,S,F,Chloe498@yahoo.com,91205,2,Graduate Degree,Management,N
131168,MR.,Dylan,Lopez,10/19/1971,M,M,Dylan807@hotmail.com,81004,4,Graduate Degree,Management,Y
131169,MRS.,Ariana,Smith,2/8/1972,M,F,Ariana454@gmail.com,91135,2,Bachelors,Professional,Y
131170,MR.,Miles,Lewis,3/13/1970,M,M,Miles581@yahoo.com,71168,5,Bachelors,Professional,N
131171,MR.,Dylan,Brown,7/11/1969,S,M,Dylan582@outlook.com,71047,5,Bachelors,Professional,Y
131172,MR.,Owen,Walker,12/22/1969,M,M,Owen122@outlook.com,71214,5,Bachelors,Professional,N
131173,MR.,Tyler,Torres,6/18/1969,M,M,Tyler888@outlook.com,71702,5,Bachelors,Professional,Y
131174,MR.,Connor,Smith,10/23/1968,M,M,Connor13@yahoo.com,71835,5,Bachelors,Professional,Y
131175,MR.,Wyatt,Williams,12/10/1968,S,M,Wyatt581@yahoo.com,81035,5,Graduate Degree,Management,Y
131176,MR.,Nicholas,Davis,1/19/1969,M,M,Nicholas141@outlook.com,81624,5,Graduate Degree,Management,Y
131177,MRS.,Hailey,Gonzalez,7/17/1968,M,F,Hailey629@hotmail.com,81819,5,Graduate Degree,Management,Y
